program,model,filter,plus,minus,AD,AD train,AD test,best train,predicted,best test,fold,dwc
Asterisk,c,-999,5,1,0.024,0.025,0.017,0.515,0.000,0.043,0,3187
Asterisk,c,-999,5,1,0.024,0.023,0.027,0.513,0.000,0.069,1,3208
Asterisk,c,-999,5,1,0.024,0.022,0.031,0.470,0.000,0.067,2,3170
Asterisk,c,-999,5,1,0.024,0.027,0.010,0.486,0.000,0.038,3,3173
Asterisk,c,-999,5,1,0.024,0.021,0.034,0.401,0.000,0.084,4,3183
Asterisk,c,0.00,5,1,0.024,0.025,0.017,0.503,0.000,0.000,0,23
Asterisk,c,0.00,5,1,0.024,0.023,0.027,0.513,0.000,0.000,1,26
Asterisk,c,0.00,5,1,0.024,0.022,0.031,0.470,0.000,0.000,2,22
Asterisk,c,0.00,5,1,0.024,0.027,0.010,0.486,0.000,0.000,3,25
Asterisk,c,0.00,5,1,0.024,0.021,0.034,0.401,0.000,0.000,4,16
VDISC,c,-999,10,1,0.280,0.280,0.281,0.419,0.325,0.326,0,130076
VDISC,c,-999,10,1,0.280,0.280,0.279,0.419,0.309,0.328,1,129989
VDISC,c,-999,10,1,0.280,0.280,0.280,0.417,0.308,0.333,2,129892
VDISC,c,-999,10,1,0.280,0.280,0.282,0.417,0.310,0.335,3,129864
VDISC,c,-999,10,1,0.280,0.281,0.279,0.419,0.305,0.329,4,130008
VDISC,c,0.00,10,1,0.280,0.280,0.281,0.418,0.325,0.326,0,18458
VDISC,c,0.00,10,1,0.280,0.280,0.279,0.419,0.309,0.328,1,18464
VDISC,c,0.00,10,1,0.280,0.280,0.280,0.417,0.308,0.333,2,18474
VDISC,c,0.00,10,1,0.280,0.280,0.282,0.417,0.310,0.335,3,18427
VDISC,c,0.00,10,1,0.280,0.281,0.279,0.419,0.305,0.329,4,18565
FFmpeg,c,-999,7,4,0.174,0.172,0.178,0.786,0.389,0.366,0,2129
FFmpeg,c,-999,3,4,0.174,0.174,0.170,0.777,0.314,0.331,1,2082
FFmpeg,c,-999,9,4,0.174,0.173,0.174,0.776,0.455,0.465,2,2129
FFmpeg,c,-999,9,4,0.174,0.177,0.158,0.763,0.324,0.361,3,2112
FFmpeg,c,-999,7,4,0.174,0.170,0.187,0.795,0.391,0.405,4,2105
FFmpeg,c,0.00,7,4,0.174,0.172,0.178,0.782,0.320,0.369,0,121
FFmpeg,c,0.00,1,1,0.174,0.174,0.170,0.769,0.316,0.325,1,117
FFmpeg,c,0.00,9,4,0.174,0.173,0.174,0.774,0.455,0.465,2,133
FFmpeg,c,0.00,9,4,0.174,0.177,0.158,0.757,0.324,0.342,3,131
FFmpeg,c,0.00,7,4,0.174,0.170,0.187,0.792,0.391,0.405,4,127
LibPNG,c,-999,5,1,0.240,0.210,0.345,0.880,0.638,0.909,0,328
LibPNG,c,-999,3,4,0.240,0.257,0.165,0.865,0.682,0.714,1,324
LibPNG,c,-999,11,4,0.240,0.226,0.292,0.890,0.581,0.784,2,333
LibPNG,c,-999,5,1,0.240,0.250,0.200,0.897,0.400,0.893,3,322
LibPNG,c,-999,9,4,0.240,0.256,0.169,0.839,0.952,0.952,4,327
LibPNG,c,0.00,5,1,0.240,0.210,0.345,0.880,0.638,0.909,0,29
LibPNG,c,0.00,5,1,0.240,0.257,0.165,0.860,0.625,0.800,1,35
LibPNG,c,0.00,11,4,0.240,0.226,0.292,0.890,0.581,0.784,2,28
LibPNG,c,0.00,5,1,0.240,0.250,0.200,0.897,0.400,0.893,3,31
LibPNG,c,0.00,9,4,0.240,0.256,0.169,0.839,0.952,0.952,4,31
LibTIFF,c,-999,3,4,0.418,0.414,0.435,0.814,0.443,0.505,0,423
LibTIFF,c,-999,3,4,0.418,0.380,0.542,0.861,0.333,0.537,1,443
LibTIFF,c,-999,1,1,0.418,0.428,0.378,0.849,0.643,0.667,2,439
LibTIFF,c,-999,5,2,0.418,0.428,0.378,0.826,0.368,0.570,3,425
LibTIFF,c,-999,7,4,0.418,0.439,0.318,0.833,0.385,0.432,4,438
LibTIFF,c,0.00,1,1,0.418,0.414,0.435,0.793,0.438,0.455,0,53
LibTIFF,c,0.00,1,1,0.418,0.380,0.542,0.845,0.330,0.340,1,52
LibTIFF,c,0.00,1,1,0.418,0.428,0.378,0.849,0.643,0.667,2,59
LibTIFF,c,0.00,11,4,0.418,0.428,0.378,0.824,0.373,0.570,3,76
LibTIFF,c,0.00,7,4,0.418,0.439,0.318,0.833,0.385,0.481,4,66
Pidgin,c,-999,5,1,0.019,0.019,0.018,0.833,0.962,1.000,0,1866
Pidgin,c,-999,1,1,0.019,0.021,0.011,0.905,0.682,0.750,1,1896
Pidgin,c,-999,5,1,0.019,0.021,0.011,0.870,0.882,0.938,2,1887
Pidgin,c,-999,3,1,0.019,0.016,0.029,0.825,0.294,0.326,3,1875
Pidgin,c,-999,5,1,0.019,0.017,0.025,0.969,0.323,0.323,4,1906
Pidgin,c,0.00,5,1,0.019,0.019,0.018,0.864,0.769,1.000,0,28
Pidgin,c,0.00,5,1,0.019,0.021,0.011,0.913,0.682,0.833,1,33
Pidgin,c,0.00,5,1,0.019,0.021,0.011,0.890,0.938,0.938,2,30
Pidgin,c,0.00,5,1,0.019,0.016,0.029,0.860,0.294,0.294,3,20
Pidgin,c,0.00,5,1,0.019,0.017,0.025,0.969,0.323,0.323,4,28
VLC,c,-999,1,1,0.064,0.063,0.069,0.795,0.395,0.513,0,1719
VLC,c,-999,5,1,0.064,0.065,0.061,0.757,0.000,0.326,1,1730
VLC,c,-999,3,4,0.064,0.069,0.044,0.765,0.185,0.238,2,1752
VLC,c,-999,3,4,0.064,0.067,0.052,0.801,0.484,0.526,3,1748
VLC,c,-999,7,4,0.064,0.057,0.094,0.784,0.306,0.446,4,1739
VLC,c,0.00,3,2,0.064,0.063,0.069,0.800,0.513,0.513,0,35
VLC,c,0.00,5,1,0.064,0.065,0.061,0.762,0.000,0.326,1,51
VLC,c,0.00,7,4,0.064,0.069,0.044,0.774,0.167,0.192,2,40
VLC,c,0.00,3,4,0.064,0.067,0.052,0.828,0.172,0.517,3,30
VLC,c,0.00,1,1,0.064,0.057,0.094,0.791,0.385,0.392,4,32
loo,c,-999,7,4,0.075,0.107,0.024,0.730,0.013,0.046,Asterisk,5497
loo,c,-999,9,4,0.075,0.050,0.173,0.669,0.039,0.191,FFmpeg,6296
loo,c,-999,2,1,0.075,0.070,0.240,0.664,0.674,0.807,LibPNG,7467
loo,c,-999,2,1,0.075,0.093,0.019,0.658,0.029,0.211,Pidgin,6597
loo,c,-999,2,1,0.075,0.076,0.064,0.687,0.215,0.227,VLC,6492
loo,c,-999,5,2,0.075,0.063,0.414,0.657,0.208,0.401,LibTIFF,7357
loo,c,0.00,9,4,0.075,0.107,0.024,0.731,0.024,0.045,Asterisk,248
loo,c,0.00,3,1,0.075,0.050,0.173,0.660,0.039,0.039,FFmpeg,144
loo,c,0.00,9,4,0.075,0.070,0.240,0.662,0.674,0.807,LibPNG,228
loo,c,0.00,9,4,0.075,0.093,0.019,0.655,0.000,0.000,Pidgin,230
loo,c,0.00,9,4,0.075,0.076,0.064,0.685,0.215,0.227,VLC,224
loo,c,0.00,2,1,0.075,0.063,0.414,0.656,0.208,0.208,LibTIFF,203
Asterisk,m,0.00,x,x,0.024,0.025,0.017,0.043,0.033,0.033,0,3187
Asterisk,m,0.00,x,x,0.024,0.023,0.027,0.032,0.092,0.093,1,3208
Asterisk,m,0.00,x,x,0.024,0.022,0.031,0.043,0.032,0.047,2,3170
Asterisk,m,0.00,x,x,0.024,0.027,0.010,0.050,0.016,0.020,3,3173
Asterisk,m,0.00,x,x,0.024,0.021,0.034,0.044,0.029,0.043,4,3183
VDISC,m,0.00,0,0,0.280,0.280,0.281,0.280,0.271,0.276,0,130076
VDISC,m,0.00,0,0,0.280,0.280,0.279,0.281,0.268,0.274,1,129989
VDISC,m,0.00,0,0,0.280,0.280,0.280,0.280,0.269,0.275,2,129892
VDISC,m,0.00,0,0,0.280,0.280,0.282,0.280,0.270,0.276,3,129864
VDISC,m,0.00,0,0,0.280,0.281,0.279,0.281,0.269,0.273,4,130008
FFmpeg,m,0.00,x,x,0.174,0.172,0.178,0.182,0.190,0.193,0,2129
FFmpeg,m,0.00,x,x,0.174,0.174,0.170,0.185,0.162,0.197,1,2082
FFmpeg,m,0.00,x,x,0.174,0.173,0.174,0.182,0.183,0.204,2,2129
FFmpeg,m,0.00,x,x,0.174,0.177,0.158,0.186,0.161,0.179,3,2112
FFmpeg,m,0.00,x,x,0.174,0.170,0.187,0.181,0.196,0.201,4,2105
LibPNG,m,0.00,x,x,0.240,0.210,0.345,0.234,0.413,0.413,0,328
LibPNG,m,0.00,x,x,0.240,0.257,0.165,0.283,0.230,0.230,1,324
LibPNG,m,0.00,x,x,0.240,0.226,0.292,0.253,0.315,0.354,2,333
LibPNG,m,0.00,x,x,0.240,0.250,0.200,0.273,0.258,0.258,3,322
LibPNG,m,0.00,x,x,0.240,0.256,0.169,0.290,0.167,0.234,4,327
LibTIFF,m,0.00,x,x,0.418,0.414,0.435,0.444,0.393,0.429,0,423
LibTIFF,m,0.00,x,x,0.418,0.380,0.542,0.408,0.486,0.539,1,443
LibTIFF,m,0.00,x,x,0.418,0.428,0.378,0.447,0.387,0.458,2,439
LibTIFF,m,0.00,x,x,0.418,0.428,0.378,0.461,0.307,0.451,3,425
LibTIFF,m,0.00,x,x,0.418,0.439,0.318,0.457,0.261,0.342,4,438
Pidgin,m,0.00,x,x,0.019,0.019,0.018,0.020,0.016,0.019,0,1866
Pidgin,m,0.00,x,x,0.019,0.021,0.011,0.022,0.012,0.031,1,1896
Pidgin,m,0.00,x,x,0.019,0.021,0.011,0.022,0.008,0.014,2,1887
Pidgin,m,0.00,x,x,0.019,0.016,0.029,0.020,0.010,0.026,3,1875
Pidgin,m,0.00,x,x,0.019,0.017,0.025,0.018,0.018,0.067,4,1906
VLC,m,0.00,x,x,0.064,0.063,0.069,0.079,0.094,0.096,0,1719
VLC,m,0.00,x,x,0.064,0.065,0.061,0.079,0.049,0.079,1,1730
VLC,m,0.00,x,x,0.064,0.069,0.044,0.079,0.058,0.082,2,1752
VLC,m,0.00,x,x,0.064,0.067,0.052,0.080,0.081,0.102,3,1748
VLC,m,0.00,x,x,0.064,0.057,0.094,0.078,0.070,0.107,4,1739
loo,m,0.00,x,x,0.075,0.107,0.024,0.112,0.026,0.052,Asterisk,5497
loo,m,0.00,x,x,0.075,0.050,0.173,0.052,0.193,0.200,FFmpeg,6296
loo,m,0.00,x,x,0.075,0.070,0.240,0.075,0.091,0.305,LibPNG,7467
loo,m,0.00,x,x,0.075,0.093,0.019,0.099,0.020,0.026,Pidgin,6597
loo,m,0.00,x,x,0.075,0.076,0.064,0.079,0.079,0.079,VLC,6492
loo,m,0.00,x,x,0.075,0.063,0.414,0.066,0.352,0.371,LibTIFF,7357
Asterisk,m,0.05,x,x,0.024,0.025,0.017,0.044,0.035,0.066,0,2181
Asterisk,m,0.05,x,x,0.024,0.023,0.027,0.034,0.032,0.088,1,2189
Asterisk,m,0.05,x,x,0.024,0.022,0.031,0.042,0.031,0.066,2,2167
Asterisk,m,0.05,x,x,0.024,0.027,0.010,0.047,0.016,0.018,3,2180
Asterisk,m,0.05,x,x,0.024,0.021,0.034,0.042,0.028,0.044,4,2171
VDISC,m,0.05,0,0,0.280,0.280,0.281,0.276,0.272,0.272,0,85429
VDISC,m,0.05,0,0,0.280,0.280,0.279,0.277,0.271,0.271,1,85435
VDISC,m,0.05,0,0,0.280,0.280,0.280,0.276,0.271,0.271,2,85382
VDISC,m,0.05,0,0,0.280,0.280,0.282,0.276,0.272,0.272,3,85328
VDISC,m,0.05,0,0,0.280,0.281,0.279,0.277,0.269,0.269,4,85339
FFmpeg,m,0.05,x,x,0.174,0.172,0.178,0.199,0.205,0.222,0,1355
FFmpeg,m,0.05,x,x,0.174,0.174,0.170,0.198,0.188,0.209,1,1344
FFmpeg,m,0.05,x,x,0.174,0.173,0.174,0.197,0.196,0.203,2,1365
FFmpeg,m,0.05,x,x,0.174,0.177,0.158,0.202,0.191,0.194,3,1376
FFmpeg,m,0.05,x,x,0.174,0.170,0.187,0.195,0.216,0.214,4,1355
LibPNG,m,0.05,x,x,0.240,0.210,0.345,0.258,0.220,0.410,0,205
LibPNG,m,0.05,x,x,0.240,0.257,0.165,0.300,0.230,0.242,1,197
LibPNG,m,0.05,x,x,0.240,0.226,0.292,0.261,0.324,0.438,2,204
LibPNG,m,0.05,x,x,0.240,0.250,0.200,0.289,0.278,0.281,3,196
LibPNG,m,0.05,x,x,0.240,0.256,0.169,0.303,0.181,0.234,4,200
LibTIFF,m,0.05,x,x,0.418,0.414,0.435,0.468,0.379,0.465,0,279
LibTIFF,m,0.05,x,x,0.418,0.380,0.542,0.430,0.482,0.492,1,291
LibTIFF,m,0.05,x,x,0.418,0.428,0.378,0.473,0.430,0.496,2,282
LibTIFF,m,0.05,x,x,0.418,0.428,0.378,0.462,0.310,0.488,3,272
LibTIFF,m,0.05,x,x,0.418,0.439,0.318,0.480,0.278,0.350,4,285
Pidgin,m,0.05,x,x,0.019,0.019,0.018,0.020,0.000,0.021,0,1299
Pidgin,m,0.05,x,x,0.019,0.021,0.011,0.023,0.010,0.030,1,1313
Pidgin,m,0.05,x,x,0.019,0.021,0.011,0.023,0.000,0.014,2,1314
Pidgin,m,0.05,x,x,0.019,0.016,0.029,0.024,0.011,0.025,3,1301
Pidgin,m,0.05,x,x,0.019,0.017,0.025,0.017,0.029,0.060,4,1329
VLC,m,0.05,x,x,0.064,0.063,0.069,0.101,0.113,0.125,0,1139
VLC,m,0.05,x,x,0.064,0.065,0.061,0.097,0.082,0.091,1,1148
VLC,m,0.05,x,x,0.064,0.069,0.044,0.103,0.042,0.091,2,1169
VLC,m,0.05,x,x,0.064,0.067,0.052,0.099,0.118,0.149,3,1158
VLC,m,0.05,x,x,0.064,0.057,0.094,0.112,0.053,0.136,4,1167
loo,m,0.05,x,x,0.075,0.107,0.024,0.115,0.030,0.054,Asterisk,3577
loo,m,0.05,x,x,0.075,0.050,0.173,0.055,0.210,0.213,FFmpeg,4213
loo,m,0.05,x,x,0.075,0.070,0.240,0.080,0.249,0.305,LibPNG,4940
loo,m,0.05,x,x,0.075,0.093,0.019,0.111,0.017,0.026,Pidgin,4334
loo,m,0.05,x,x,0.075,0.076,0.064,0.085,0.079,0.088,VLC,4311
loo,m,0.05,x,x,0.075,0.063,0.414,0.070,0.369,0.369,LibTIFF,4867
Asterisk,m,0.90,x,x,0.024,0.025,0.017,0.045,0.028,0.038,0,936
Asterisk,m,0.90,x,x,0.024,0.023,0.027,0.046,0.027,0.088,1,954
Asterisk,m,0.90,x,x,0.024,0.022,0.031,0.038,0.064,0.081,2,946
Asterisk,m,0.90,x,x,0.024,0.027,0.010,0.047,0.023,0.030,3,950
Asterisk,m,0.90,x,x,0.024,0.021,0.034,0.040,0.047,0.062,4,942
VDISC,m,0.90,0,0,0.280,0.280,0.281,0.252,0.246,0.246,0,38189
VDISC,m,0.90,0,0,0.280,0.280,0.279,0.252,0.247,0.247,1,38302
VDISC,m,0.90,0,0,0.280,0.280,0.280,0.252,0.245,0.246,2,38190
VDISC,m,0.90,0,0,0.280,0.280,0.282,0.252,0.246,0.246,3,38147
VDISC,m,0.90,0,0,0.280,0.281,0.279,0.252,0.246,0.246,4,38166
FFmpeg,m,0.90,x,x,0.174,0.172,0.178,0.234,0.203,0.227,0,536
FFmpeg,m,0.90,x,x,0.174,0.174,0.170,0.233,0.202,0.219,1,542
FFmpeg,m,0.90,x,x,0.174,0.173,0.174,0.227,0.218,0.247,2,545
FFmpeg,m,0.90,x,x,0.174,0.177,0.158,0.224,0.238,0.258,3,535
FFmpeg,m,0.90,x,x,0.174,0.170,0.187,0.217,0.249,0.271,4,532
LibPNG,m,0.90,x,x,0.240,0.210,0.345,0.287,0.260,0.260,0,84
LibPNG,m,0.90,x,x,0.240,0.257,0.165,0.283,0.283,0.306,1,84
LibPNG,m,0.90,x,x,0.240,0.226,0.292,0.240,0.405,0.469,2,95
LibPNG,m,0.90,x,x,0.240,0.250,0.200,0.272,0.246,0.273,3,84
LibPNG,m,0.90,x,x,0.240,0.256,0.169,0.299,0.100,0.263,4,88
LibTIFF,m,0.90,x,x,0.418,0.414,0.435,0.513,0.391,0.395,0,125
LibTIFF,m,0.90,x,x,0.418,0.380,0.542,0.459,0.514,0.514,1,135
LibTIFF,m,0.90,x,x,0.418,0.428,0.378,0.486,0.487,0.495,2,132
LibTIFF,m,0.90,x,x,0.418,0.428,0.378,0.482,0.583,0.585,3,123
LibTIFF,m,0.90,x,x,0.418,0.439,0.318,0.521,0.269,0.280,4,131
Pidgin,m,0.90,x,x,0.019,0.019,0.018,0.020,0.000,0.019,0,553
Pidgin,m,0.90,x,x,0.019,0.021,0.011,0.021,0.010,0.037,1,573
Pidgin,m,0.90,x,x,0.019,0.021,0.011,0.020,0.015,0.016,2,566
Pidgin,m,0.90,x,x,0.019,0.016,0.029,0.018,0.015,0.043,3,568
Pidgin,m,0.90,x,x,0.019,0.017,0.025,0.021,0.000,0.027,4,584
VLC,m,0.90,x,x,0.064,0.063,0.069,0.105,0.083,0.213,0,493
VLC,m,0.90,x,x,0.064,0.065,0.061,0.088,0.072,0.108,1,502
VLC,m,0.90,x,x,0.064,0.069,0.044,0.105,0.086,0.106,2,516
VLC,m,0.90,x,x,0.064,0.067,0.052,0.109,0.000,0.152,3,504
VLC,m,0.90,x,x,0.064,0.057,0.094,0.114,0.057,0.129,4,510
loo,m,0.90,x,x,0.075,0.107,0.024,0.129,0.031,0.052,Asterisk,1534
loo,m,0.90,x,x,0.075,0.050,0.173,0.063,0.242,0.244,FFmpeg,1875
loo,m,0.90,x,x,0.075,0.070,0.240,0.095,0.253,0.284,LibPNG,2138
loo,m,0.90,x,x,0.075,0.093,0.019,0.135,0.016,0.022,Pidgin,1862
loo,m,0.90,x,x,0.075,0.076,0.064,0.100,0.087,0.091,VLC,1873
loo,m,0.90,x,x,0.075,0.063,0.414,0.080,0.409,0.409,LibTIFF,2109
Asterisk,m,0.99,x,x,0.024,0.025,0.017,0.047,0.000,0.051,0,477
Asterisk,m,0.99,x,x,0.024,0.023,0.027,0.053,0.031,0.132,1,476
Asterisk,m,0.99,x,x,0.024,0.022,0.031,0.042,0.076,0.081,2,483
Asterisk,m,0.99,x,x,0.024,0.027,0.010,0.052,0.037,0.037,3,474
Asterisk,m,0.99,x,x,0.024,0.021,0.034,0.050,0.000,0.062,4,468
VDISC,m,0.99,0,0,0.280,0.280,0.281,0.228,0.223,0.223,0,21896
VDISC,m,0.99,0,0,0.280,0.280,0.279,0.228,0.223,0.223,1,21977
VDISC,m,0.99,0,0,0.280,0.280,0.280,0.229,0.222,0.222,2,21931
VDISC,m,0.99,0,0,0.280,0.280,0.282,0.228,0.223,0.223,3,21797
VDISC,m,0.99,0,0,0.280,0.281,0.279,0.228,0.222,0.222,4,21924
FFmpeg,m,0.99,x,x,0.174,0.172,0.178,0.235,0.210,0.215,0,254
FFmpeg,m,0.99,x,x,0.174,0.174,0.170,0.236,0.200,0.203,1,258
FFmpeg,m,0.99,x,x,0.174,0.173,0.174,0.228,0.216,0.255,2,264
FFmpeg,m,0.99,x,x,0.174,0.177,0.158,0.223,0.255,0.263,3,254
FFmpeg,m,0.99,x,x,0.174,0.170,0.187,0.219,0.269,0.276,4,249
LibPNG,m,0.99,x,x,0.240,0.210,0.345,0.317,0.227,0.234,0,46
LibPNG,m,0.99,x,x,0.240,0.257,0.165,0.282,0.405,0.441,1,47
LibPNG,m,0.99,x,x,0.240,0.226,0.292,0.262,0.364,0.469,2,53
LibPNG,m,0.99,x,x,0.240,0.250,0.200,0.281,0.238,0.349,3,47
LibPNG,m,0.99,x,x,0.240,0.256,0.169,0.308,0.143,0.179,4,51
LibTIFF,m,0.99,x,x,0.418,0.414,0.435,0.514,0.391,0.405,0,68
LibTIFF,m,0.99,x,x,0.418,0.380,0.542,0.464,0.517,0.514,1,77
LibTIFF,m,0.99,x,x,0.418,0.428,0.378,0.486,0.487,0.500,2,76
LibTIFF,m,0.99,x,x,0.418,0.428,0.378,0.482,0.583,0.618,3,74
LibTIFF,m,0.99,x,x,0.418,0.439,0.318,0.526,0.272,0.287,4,76
Pidgin,m,0.99,x,x,0.019,0.019,0.018,0.016,0.026,0.026,0,288
Pidgin,m,0.99,x,x,0.019,0.021,0.011,0.019,0.014,0.025,1,299
Pidgin,m,0.99,x,x,0.019,0.021,0.011,0.019,0.013,0.013,2,295
Pidgin,m,0.99,x,x,0.019,0.016,0.029,0.016,0.000,0.047,3,296
Pidgin,m,0.99,x,x,0.019,0.017,0.025,0.022,0.000,0.018,4,302
VLC,m,0.99,x,x,0.064,0.063,0.069,0.082,0.147,0.217,0,250
VLC,m,0.99,x,x,0.064,0.065,0.061,0.095,0.056,0.056,1,258
VLC,m,0.99,x,x,0.064,0.069,0.044,0.098,0.061,0.067,2,259
VLC,m,0.99,x,x,0.064,0.067,0.052,0.102,0.053,0.098,3,253
VLC,m,0.99,x,x,0.064,0.057,0.094,0.106,0.071,0.077,4,255
loo,m,0.99,x,x,0.075,0.107,0.024,0.128,0.035,0.051,Asterisk,782
loo,m,0.99,x,x,0.075,0.050,0.173,0.077,0.120,0.243,FFmpeg,973
loo,m,0.99,x,x,0.075,0.070,0.240,0.097,0.253,0.299,LibPNG,1098
loo,m,0.99,x,x,0.075,0.093,0.019,0.140,0.014,0.020,Pidgin,949
loo,m,0.99,x,x,0.075,0.076,0.064,0.102,0.092,0.109,VLC,968
loo,m,0.99,x,x,0.075,0.063,0.414,0.081,0.409,0.418,LibTIFF,1087
